									
# sent_id=1									
17	מיר	_	PRON	_	_	_	_	_	_
18	ניט	_	PART	_	_	_	_	_	_
19	פאָרן	_	_	_	_	_	_	_	_
20	,	_	PUNCT	_	_	_	_	_	_
21	צי	_	X	_	_	_	_	_	_
22	ווילט	_	_	_	_	_	_	_	_
23	איר	_	PRON	_	_	_	_	_	_
24	ניט	_	PART	_	_	_	_	_	_
25	מיטפאָרן	_	_	_	_	_	_	_	_
26	?	_	PUNCT	_	_	_	_	_	_
									
# sent_id=32248									
1	זיי	_	PRON	_	_	_	_	_	_
2	ווייסן	_	_	_	_	_	_	_	_
3	,	_	PUNCT	_	_	_	_	_	_
4	אַז	_	SCONJ	_	_	_	_	_	_
5	איצט	_	ADV	_	_	_	_	_	_
6	האָבּן	_	X	_	_	_	_	_	_
7	מיר	_	PRON	_	_	_	_	_	_
8	אויף	_	ADP	_	_	_	_	_	_
9	זיי	_	PRON	_	_	_	_	_	_
10	קיין	_	X	_	_	_	_	_	_
11	רעכט	_	_	_	_	_	_	_	_
12	ניט	_	PART	_	_	_	_	_	_
13	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=32319									
1	דאָ	_	X	_	_	_	_	_	_
2	איז	_	X	_	_	_	_	_	_
3	געוויס	_	_	_	_	_	_	_	_
4	ניטאָ	_	ADJ	_	_	_	_	_	_
5	וואָס	_	X	_	_	_	_	_	_
6	צו	_	ADP	_	_	_	_	_	_
7	טון	_	NOUN	_	_	_	_	_	_
8	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=32482									
1	דער	_	DET	_	_	_	_	_	_
2	זון	_	NOUN	_	_	_	_	_	_
3	איז	_	X	_	_	_	_	_	_
4	געווען	_	X	_	_	_	_	_	_
5	דער	_	DET	_	_	_	_	_	_
6	איינציגער	_	_	_	_	_	_	_	_
7	,	_	PUNCT	_	_	_	_	_	_
8	וואָס	_	X	_	_	_	_	_	_
9	האָט	_	X	_	_	_	_	_	_
10	געהאַלטן	_	NOUN	_	_	_	_	_	_
11	מיין	_	X	_	_	_	_	_	_
12	צד	_	NOUN	_	_	_	_	_	_
13	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=32635									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	געהאַט	_	VERB	_	_	_	_	_	_
4	אַ	_	DET	_	_	_	_	_	_
5	קראָם	_	NOUN	_	_	_	_	_	_
6	-	_	PUNCT	_	_	_	_	_	_
7	בּאַדינער	_	_	_	_	_	_	_	_
8	און	_	CCONJ	_	_	_	_	_	_
9	צוויי	_	NUM	_	_	_	_	_	_
10	אַנדערע	_	ADJ	_	_	_	_	_	_
11	בּאַדינער	_	_	_	_	_	_	_	_
12	און	_	CCONJ	_	_	_	_	_	_
13	האָבּ	_	X	_	_	_	_	_	_
14	בּאַשלאָסן	_	_	_	_	_	_	_	_
15	זיי	_	PRON	_	_	_	_	_	_
16	מיטנעמען	_	VERB	_	_	_	_	_	_
17	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=32782									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	זיך	_	PRON	_	_	_	_	_	_
4	געמוזט	_	_	_	_	_	_	_	_
5	אָפּהאַלטן	_	NOUN	_	_	_	_	_	_
6	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=32809									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	דאָס	_	DET	_	_	_	_	_	_
4	אים	_	PRON	_	_	_	_	_	_
5	אַלץ	_	X	_	_	_	_	_	_
6	דערציילט	_	_	_	_	_	_	_	_
7	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=32874									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	ניט	_	PART	_	_	_	_	_	_
4	געוואוסט	_	_	_	_	_	_	_	_
5	,	_	PUNCT	_	_	_	_	_	_
6	אַז	_	SCONJ	_	_	_	_	_	_
7	ער	_	PRON	_	_	_	_	_	_
8	איז	_	X	_	_	_	_	_	_
9	אויך	_	ADV	_	_	_	_	_	_
10	דאָ	_	X	_	_	_	_	_	_
11	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=33230									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	ווידער	_	X	_	_	_	_	_	_
4	אויסגעשריבּן	_	_	_	_	_	_	_	_
5	סחורה	_	NOUN	_	_	_	_	_	_
6	און	_	CCONJ	_	_	_	_	_	_
7	מ'האָט	_	_	_	_	_	_	_	_
8	זי	_	PRON	_	_	_	_	_	_
9	מיר	_	PRON	_	_	_	_	_	_
10	געשיקט	_	X	_	_	_	_	_	_
11	אויך	_	ADV	_	_	_	_	_	_
12	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=33384									
1	איך	_	PRON	_	_	_	_	_	_
2	בּין	_	AUX	_	_	_	_	_	_
3	אַרויפגעגאַנגען	_	_	_	_	_	_	_	_
4	צו	_	ADP	_	_	_	_	_	_
5	אים	_	PRON	_	_	_	_	_	_
6	,	_	PUNCT	_	_	_	_	_	_
7	וואָרום	_	_	_	_	_	_	_	_
8	איך	_	PRON	_	_	_	_	_	_
9	האָבּ	_	X	_	_	_	_	_	_
10	אַליין	_	ADV	_	_	_	_	_	_
11	ניט	_	PART	_	_	_	_	_	_
12	געוואוסט	_	_	_	_	_	_	_	_
13	,	_	PUNCT	_	_	_	_	_	_
14	וואָס	_	X	_	_	_	_	_	_
15	זאָל	_	AUX	_	_	_	_	_	_
16	איך	_	PRON	_	_	_	_	_	_
17	טון	_	NOUN	_	_	_	_	_	_
18	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=33579									
1	איך	_	PRON	_	_	_	_	_	_
2	בּין	_	AUX	_	_	_	_	_	_
3	געגאַנגען	_	VERB	_	_	_	_	_	_
4	צום	_	ADP	_	_	_	_	_	_
5	געגעראַל	_	_	_	_	_	_	_	_
6	קלינגשפּאָרן	_	_	_	_	_	_	_	_
7	און	_	CCONJ	_	_	_	_	_	_
8	זאָג	_	VERB	_	_	_	_	_	_
9	:	_	PUNCT	_	_	_	_	_	_
10	„	_	PUNCT	_	_	_	_	_	_
11	הערצאָג	_	NOUN	_	_	_	_	_	_
12	קאַרל	_	PROPN	_	_	_	_	_	_
13	האָט	_	X	_	_	_	_	_	_
14	מיר	_	PRON	_	_	_	_	_	_
15	געזאָגט	_	VERB	_	_	_	_	_	_
16	,	_	PUNCT	_	_	_	_	_	_
17	איר	_	PRON	_	_	_	_	_	_
18	האָט	_	X	_	_	_	_	_	_
19	אַן	_	DET	_	_	_	_	_	_
20	אָרדער	_	_	_	_	_	_	_	_
21	צו	_	ADP	_	_	_	_	_	_
22	געבּן	_	_	_	_	_	_	_	_
23	מיר	_	PRON	_	_	_	_	_	_
24	ליפערונגען	_	_	_	_	_	_	_	_
25	“	_	PUNCT	_	_	_	_	_	_
26	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=33613									
1	נאָכמיטאָג	_	NOUN	_	_	_	_	_	_
2	איז	_	X	_	_	_	_	_	_
3	דער	_	DET	_	_	_	_	_	_
4	גענעראַל	_	NOUN	_	_	_	_	_	_
5	געקומען	_	VERB	_	_	_	_	_	_
6	מיט	_	ADP	_	_	_	_	_	_
7	נאָך	_	X	_	_	_	_	_	_
8	אייניגע	_	_	_	_	_	_	_	_
9	גענעראַלן	_	NOUN	_	_	_	_	_	_
10	צו	_	ADP	_	_	_	_	_	_
11	מיר	_	PRON	_	_	_	_	_	_
12	אויף	_	ADP	_	_	_	_	_	_
13	קוואַרטיר	_	_	_	_	_	_	_	_
14	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=33858									
1	צווישן	_	X	_	_	_	_	_	_
2	זיי	_	PRON	_	_	_	_	_	_
3	איז	_	X	_	_	_	_	_	_
4	פאַראַן	_	_	_	_	_	_	_	_
5	איינער	_	PRON	_	_	_	_	_	_
6	,	_	PUNCT	_	_	_	_	_	_
7	וואָס	_	X	_	_	_	_	_	_
8	קען	_	AUX	_	_	_	_	_	_
9	די	_	DET	_	_	_	_	_	_
10	זאַך	_	NOUN	_	_	_	_	_	_
11	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=33870									
1	ווי	_	X	_	_	_	_	_	_
2	נאָר	_	X	_	_	_	_	_	_
3	ער	_	PRON	_	_	_	_	_	_
4	וועט	_	X	_	_	_	_	_	_
5	קומען	_	VERB	_	_	_	_	_	_
6	,	_	PUNCT	_	_	_	_	_	_
7	וועט	_	X	_	_	_	_	_	_
8	איר	_	PRON	_	_	_	_	_	_
9	האָבּן	_	X	_	_	_	_	_	_
10	ענטפער	_	_	_	_	_	_	_	_
11	“	_	PUNCT	_	_	_	_	_	_
12	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=33891									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	זיי	_	PRON	_	_	_	_	_	_
4	פירגעשטעלט	_	_	_	_	_	_	_	_
5	די	_	DET	_	_	_	_	_	_
6	זאַך	_	NOUN	_	_	_	_	_	_
7	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=34000									
1	ער	_	PRON	_	_	_	_	_	_
2	האָט	_	X	_	_	_	_	_	_
3	גוט	_	X	_	_	_	_	_	_
4	גערעדט	_	VERB	_	_	_	_	_	_
5	שוועדיש	_	_	_	_	_	_	_	_
6	און	_	CCONJ	_	_	_	_	_	_
7	איז	_	X	_	_	_	_	_	_
8	געווען	_	X	_	_	_	_	_	_
									
# sent_id=34037									
1	זאָגט	_	VERB	_	_	_	_	_	_
2	ער	_	PRON	_	_	_	_	_	_
3	,	_	PUNCT	_	_	_	_	_	_
4	אַז	_	SCONJ	_	_	_	_	_	_
5	ער	_	PRON	_	_	_	_	_	_
6	שאַפט	_	_	_	_	_	_	_	_
7	מיר	_	PRON	_	_	_	_	_	_
8	אין	_	ADP	_	_	_	_	_	_
9	איין	_	NUM	_	_	_	_	_	_
10	טאָג	_	NOUN	_	_	_	_	_	_
11	גוטע	_	ADJ	_	_	_	_	_	_
12	הונדערט	_	NUM	_	_	_	_	_	_
13	שטיק	_	NOUN	_	_	_	_	_	_
14	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=34174									
1	זאָגט	_	VERB	_	_	_	_	_	_
2	ער	_	PRON	_	_	_	_	_	_
3	:	_	PUNCT	_	_	_	_	_	_
4	„	_	PUNCT	_	_	_	_	_	_
5	איר	_	PRON	_	_	_	_	_	_
6	וועט	_	X	_	_	_	_	_	_
7	קרינן	_	_	_	_	_	_	_	_
8	דאָס	_	DET	_	_	_	_	_	_
9	געלט	_	NOUN	_	_	_	_	_	_
10	,	_	PUNCT	_	_	_	_	_	_
11	איך	_	PRON	_	_	_	_	_	_
12	וואַרט	_	_	_	_	_	_	_	_
13	אַלע	_	X	_	_	_	_	_	_
14	מינוט	_	NOUN	_	_	_	_	_	_
15	געלט	_	NOUN	_	_	_	_	_	_
16	צו	_	ADP	_	_	_	_	_	_
17	קריגן	_	_	_	_	_	_	_	_
18	פון	_	ADP	_	_	_	_	_	_
19	שטאָקהאָלם	_	_	_	_	_	_	_	_
20	“	_	PUNCT	_	_	_	_	_	_
21	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=34511									
1	„	_	PUNCT	_	_	_	_	_	_
2	הער	_	NOUN	_	_	_	_	_	_
3	גענעראַל	_	NOUN	_	_	_	_	_	_
4	,	_	PUNCT	_	_	_	_	_	_
5	—	_	PUNCT	_	_	_	_	_	_
6	זאָג	_	VERB	_	_	_	_	_	_
7	איך	_	PRON	_	_	_	_	_	_
8	,	_	PUNCT	_	_	_	_	_	_
9	—	_	PUNCT	_	_	_	_	_	_
10	מער	_	X	_	_	_	_	_	_
11	ליפער	_	_	_	_	_	_	_	_
12	איך	_	PRON	_	_	_	_	_	_
13	ניט	_	PART	_	_	_	_	_	_
14	,	_	PUNCT	_	_	_	_	_	_
15	אויבּ	_	_	_	_	_	_	_	_
16	איר	_	PRON	_	_	_	_	_	_
17	בּאַצאָלט	_	_	_	_	_	_	_	_
18	מיר	_	PRON	_	_	_	_	_	_
19	ניט	_	PART	_	_	_	_	_	_
20	היינט	_	_	_	_	_	_	_	_
21	“	_	PUNCT	_	_	_	_	_	_
22	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=34587									
1	ער	_	PRON	_	_	_	_	_	_
2	זאָגט	_	VERB	_	_	_	_	_	_
3	:	_	PUNCT	_	_	_	_	_	_
4	„	_	PUNCT	_	_	_	_	_	_
5	איך	_	PRON	_	_	_	_	_	_
6	קאָן	_	NOUN	_	_	_	_	_	_
7	אייך	_	_	_	_	_	_	_	_
8	קיין	_	X	_	_	_	_	_	_
9	געלט	_	NOUN	_	_	_	_	_	_
10	ניט	_	PART	_	_	_	_	_	_
11	געבּן	_	_	_	_	_	_	_	_
12	,	_	PUNCT	_	_	_	_	_	_
13	ווען	_	_	_	_	_	_	_	_
14	איך	_	PRON	_	_	_	_	_	_
15	האָבּ	_	X	_	_	_	_	_	_
16	נישט	_	PART	_	_	_	_	_	_
17	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=34605									
1	איך	_	PRON	_	_	_	_	_	_
2	קוק	_	VERB	_	_	_	_	_	_
3	אַרויס	_	_	_	_	_	_	_	_
4	אַלע	_	X	_	_	_	_	_	_
5	טאָג	_	NOUN	_	_	_	_	_	_
6	אויף	_	ADP	_	_	_	_	_	_
7	געלט	_	NOUN	_	_	_	_	_	_
8	פון	_	ADP	_	_	_	_	_	_
9	שטאָקהאָלם	_	_	_	_	_	_	_	_
10	“	_	PUNCT	_	_	_	_	_	_
11	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=34617									
1	איך	_	PRON	_	_	_	_	_	_
2	זאָג	_	VERB	_	_	_	_	_	_
3	:	_	PUNCT	_	_	_	_	_	_
4	„	_	PUNCT	_	_	_	_	_	_
5	האָט	_	X	_	_	_	_	_	_
6	איר	_	PRON	_	_	_	_	_	_
7	ניט	_	PART	_	_	_	_	_	_
8	געזאָלט	_	_	_	_	_	_	_	_
9	קיין	_	X	_	_	_	_	_	_
10	קאָנטראַקט	_	NOUN	_	_	_	_	_	_
11	מאַכן	_	VERB	_	_	_	_	_	_
12	,	_	PUNCT	_	_	_	_	_	_
13	וואָרום	_	_	_	_	_	_	_	_
14	איך	_	PRON	_	_	_	_	_	_
15	האָבּ	_	X	_	_	_	_	_	_
16	זיך	_	PRON	_	_	_	_	_	_
17	פאַרלאָזט	_	_	_	_	_	_	_	_
18	אויפן	_	_	_	_	_	_	_	_
19	קאָנטראַקט	_	NOUN	_	_	_	_	_	_
20	“	_	PUNCT	_	_	_	_	_	_
21	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=34752									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	געטראַכט	_	_	_	_	_	_	_	_
4	,	_	PUNCT	_	_	_	_	_	_
5	אַז	_	SCONJ	_	_	_	_	_	_
6	דאָ	_	X	_	_	_	_	_	_
7	קריג	_	NOUN	_	_	_	_	_	_
8	איך	_	PRON	_	_	_	_	_	_
9	געלט	_	NOUN	_	_	_	_	_	_
10	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=34808									
1	וואָס	_	X	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	איך	_	PRON	_	_	_	_	_	_
4	געזאָלט	_	_	_	_	_	_	_	_
5	טון	_	NOUN	_	_	_	_	_	_
6	?	_	PUNCT	_	_	_	_	_	_
									
# sent_id=34826									
1	דעם	_	DET	_	_	_	_	_	_
2	גאַנצן	_	ADJ	_	_	_	_	_	_
3	חודש	_	NOUN	_	_	_	_	_	_
4	האָבּ	_	X	_	_	_	_	_	_
5	איך	_	PRON	_	_	_	_	_	_
6	ווייטער	_	_	_	_	_	_	_	_
7	קיין	_	X	_	_	_	_	_	_
8	געלט	_	NOUN	_	_	_	_	_	_
9	ניט	_	PART	_	_	_	_	_	_
10	געקריגן	_	_	_	_	_	_	_	_
11	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=34838									
1	ער	_	PRON	_	_	_	_	_	_
2	האָט	_	X	_	_	_	_	_	_
3	מיט	_	ADP	_	_	_	_	_	_
4	מיר	_	PRON	_	_	_	_	_	_
5	אַזוי	_	ADV	_	_	_	_	_	_
6	גוט	_	X	_	_	_	_	_	_
7	גערעדט	_	VERB	_	_	_	_	_	_
8	,	_	PUNCT	_	_	_	_	_	_
9	האָבּ	_	X	_	_	_	_	_	_
10	איך	_	PRON	_	_	_	_	_	_
11	זיך	_	PRON	_	_	_	_	_	_
12	געלאָזט	_	AUX	_	_	_	_	_	_
13	איבּערריידן	_	_	_	_	_	_	_	_
14	און	_	CCONJ	_	_	_	_	_	_
15	האָבּ	_	X	_	_	_	_	_	_
16	געליפערט	_	_	_	_	_	_	_	_
17	נאָך	_	X	_	_	_	_	_	_
18	אַ	_	DET	_	_	_	_	_	_
19	דריטן	_	ADJ	_	_	_	_	_	_
20	חודש	_	NOUN	_	_	_	_	_	_
21	אויך	_	ADV	_	_	_	_	_	_
22	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=34923									
1	איך	_	PRON	_	_	_	_	_	_
2	בּין	_	AUX	_	_	_	_	_	_
3	געווען	_	X	_	_	_	_	_	_
4	צופרידן	_	_	_	_	_	_	_	_
5	דערמיט	_	ADV	_	_	_	_	_	_
6	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=34965									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	אַליין	_	ADV	_	_	_	_	_	_
4	געמוזט	_	_	_	_	_	_	_	_
5	פאָרן	_	_	_	_	_	_	_	_
6	אַהין	_	ADV	_	_	_	_	_	_
7	און	_	CCONJ	_	_	_	_	_	_
8	מיטנעמען	_	VERB	_	_	_	_	_	_
9	נאָך	_	X	_	_	_	_	_	_
10	אַ	_	DET	_	_	_	_	_	_
11	מענשן	_	_	_	_	_	_	_	_
12	,	_	PUNCT	_	_	_	_	_	_
13	אַזוי	_	ADV	_	_	_	_	_	_
14	אַז	_	SCONJ	_	_	_	_	_	_
15	איך	_	PRON	_	_	_	_	_	_
16	האָבּ	_	X	_	_	_	_	_	_
17	ניט	_	PART	_	_	_	_	_	_
18	געקאָנט	_	AUX	_	_	_	_	_	_
19	פאָרן	_	_	_	_	_	_	_	_
20	מיטן	_	X	_	_	_	_	_	_
21	גענעראַל	_	NOUN	_	_	_	_	_	_
22	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=35180									
1	דער	_	DET	_	_	_	_	_	_
2	גענעראַל	_	NOUN	_	_	_	_	_	_
3	האָט	_	X	_	_	_	_	_	_
4	זיך	_	PRON	_	_	_	_	_	_
5	ניט	_	PART	_	_	_	_	_	_
6	געוואוסט	_	_	_	_	_	_	_	_
7	וואו	_	_	_	_	_	_	_	_
8	אַהין	_	ADV	_	_	_	_	_	_
9	צו	_	ADP	_	_	_	_	_	_
10	טון	_	NOUN	_	_	_	_	_	_
11	פון	_	ADP	_	_	_	_	_	_
12	די	_	DET	_	_	_	_	_	_
13	אַלע	_	X	_	_	_	_	_	_
14	מענשן	_	_	_	_	_	_	_	_
15	,	_	PUNCT	_	_	_	_	_	_
16	וואָס	_	X	_	_	_	_	_	_
17	ער	_	PRON	_	_	_	_	_	_
18	איז	_	X	_	_	_	_	_	_
19	שולדיג	_	_	_	_	_	_	_	_
20	געווען	_	X	_	_	_	_	_	_
21	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=35448									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	אויך	_	ADV	_	_	_	_	_	_
4	ניט	_	PART	_	_	_	_	_	_
5	געקאָנט	_	AUX	_	_	_	_	_	_
6	קריגן	_	_	_	_	_	_	_	_
7	דאָס	_	DET	_	_	_	_	_	_
8	גאַנצע	_	ADJ	_	_	_	_	_	_
9	געלט	_	NOUN	_	_	_	_	_	_
10	בּאַם	_	_	_	_	_	_	_	_
11	קאָמיסאַריאַט	_	NOUN	_	_	_	_	_	_
12	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=35687									
1	ער	_	PRON	_	_	_	_	_	_
2	האָט	_	X	_	_	_	_	_	_
3	זיך	_	PRON	_	_	_	_	_	_
4	געלאָזט	_	AUX	_	_	_	_	_	_
5	נאַרן	_	_	_	_	_	_	_	_
6	און	_	CCONJ	_	_	_	_	_	_
7	האָט	_	X	_	_	_	_	_	_
8	זיי	_	PRON	_	_	_	_	_	_
9	געגעבּן	_	_	_	_	_	_	_	_
10	דאָס	_	DET	_	_	_	_	_	_
11	געלט	_	NOUN	_	_	_	_	_	_
12	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=35800									
1	זאָגט	_	VERB	_	_	_	_	_	_
2	ער	_	PRON	_	_	_	_	_	_
3	:	_	PUNCT	_	_	_	_	_	_
4	„	_	PUNCT	_	_	_	_	_	_
5	איך	_	PRON	_	_	_	_	_	_
6	האָבּ	_	X	_	_	_	_	_	_
7	ניט	_	PART	_	_	_	_	_	_
8	קיין	_	X	_	_	_	_	_	_
9	קליין	_	_	_	_	_	_	_	_
10	מינץ	_	NOUN	_	_	_	_	_	_
11	,	_	PUNCT	_	_	_	_	_	_
12	איך	_	PRON	_	_	_	_	_	_
13	האָבּ	_	X	_	_	_	_	_	_
14	נאָר	_	X	_	_	_	_	_	_
15	אַ	_	DET	_	_	_	_	_	_
16	צעטל	_	NOUN	_	_	_	_	_	_
17	פון	_	ADP	_	_	_	_	_	_
18	אַכט	_	_	_	_	_	_	_	_
19	שילינג	_	_	_	_	_	_	_	_
20	“	_	PUNCT	_	_	_	_	_	_
21	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=35859									
1	זאָג	_	VERB	_	_	_	_	_	_
2	איך	_	PRON	_	_	_	_	_	_
3	,	_	PUNCT	_	_	_	_	_	_
4	וואָס	_	X	_	_	_	_	_	_
5	איז	_	X	_	_	_	_	_	_
6	דאָס	_	DET	_	_	_	_	_	_
7	פאַר	_	_	_	_	_	_	_	_
8	אַ	_	DET	_	_	_	_	_	_
9	מאַן	_	NOUN	_	_	_	_	_	_
10	,	_	PUNCT	_	_	_	_	_	_
11	וואָס	_	X	_	_	_	_	_	_
12	מאַכט	_	X	_	_	_	_	_	_
13	אַזוינע	_	_	_	_	_	_	_	_
14	צעטלען	_	NOUN	_	_	_	_	_	_
15	?	_	PUNCT	_	_	_	_	_	_
									
# sent_id=35907									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	גענומען	_	VERB	_	_	_	_	_	_
4	דאָס	_	DET	_	_	_	_	_	_
5	צעטל	_	NOUN	_	_	_	_	_	_
6	,	_	PUNCT	_	_	_	_	_	_
7	בּין	_	AUX	_	_	_	_	_	_
8	געגאַנגען	_	VERB	_	_	_	_	_	_
9	צום	_	ADP	_	_	_	_	_	_
10	גענעראַל	_	NOUN	_	_	_	_	_	_
11	און	_	CCONJ	_	_	_	_	_	_
12	זאָג	_	VERB	_	_	_	_	_	_
13	אים	_	PRON	_	_	_	_	_	_
14	:	_	PUNCT	_	_	_	_	_	_
15	„	_	PUNCT	_	_	_	_	_	_
16	דאָס	_	DET	_	_	_	_	_	_
17	דאָזיגע	_	_	_	_	_	_	_	_
18	צעטל	_	NOUN	_	_	_	_	_	_
19	האָט	_	X	_	_	_	_	_	_
20	געלאָזט	_	AUX	_	_	_	_	_	_
21	דרוקן	_	_	_	_	_	_	_	_
22	אַ	_	DET	_	_	_	_	_	_
23	בּעקער	_	_	_	_	_	_	_	_
24	אין	_	ADP	_	_	_	_	_	_
25	סוועאַבּאָרג	_	_	_	_	_	_	_	_
26	,	_	PUNCT	_	_	_	_	_	_
27	און	_	CCONJ	_	_	_	_	_	_
28	לייט	_	_	_	_	_	_	_	_
29	נעמען	_	VERB	_	_	_	_	_	_
30	דאָס	_	DET	_	_	_	_	_	_
31	גערן	_	_	_	_	_	_	_	_
32	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=36673									
1	דער	_	DET	_	_	_	_	_	_
2	קיניג	_	NOUN	_	_	_	_	_	_
3	איז	_	X	_	_	_	_	_	_
4	געקומען	_	VERB	_	_	_	_	_	_
5	ווידער	_	X	_	_	_	_	_	_
6	אין	_	ADP	_	_	_	_	_	_
7	דער	_	DET	_	_	_	_	_	_
8	הויפּטקוואַרטיר	_	_	_	_	_	_	_	_
9	אין	_	ADP	_	_	_	_	_	_
10	לאָוויזאַ	_	_	_	_	_	_	_	_
11	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=36878									
1	מיר	_	PRON	_	_	_	_	_	_
2	האָבּן	_	X	_	_	_	_	_	_
3	פאַרלאָרן	_	_	_	_	_	_	_	_
4	די	_	DET	_	_	_	_	_	_
5	שלאַכט	_	NOUN	_	_	_	_	_	_
6	,	_	PUNCT	_	_	_	_	_	_
7	און	_	CCONJ	_	_	_	_	_	_
8	דאָס	_	DET	_	_	_	_	_	_
9	לאַנד	_	NOUN	_	_	_	_	_	_
10	-	_	PUNCT	_	_	_	_	_	_
11	חיל	_	_	_	_	_	_	_	_
12	האָט	_	X	_	_	_	_	_	_
13	אויך	_	ADV	_	_	_	_	_	_
14	געמוזט	_	_	_	_	_	_	_	_
15	אָפּטרעטן	_	NOUN	_	_	_	_	_	_
16	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=37095									
1	דער	_	DET	_	_	_	_	_	_
2	קיניג	_	NOUN	_	_	_	_	_	_
3	האָט	_	X	_	_	_	_	_	_
4	דאָס	_	DET	_	_	_	_	_	_
5	געוואוסט	_	_	_	_	_	_	_	_
6	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=37227									
1	זאָגט	_	VERB	_	_	_	_	_	_
2	ער	_	PRON	_	_	_	_	_	_
3	:	_	PUNCT	_	_	_	_	_	_
4	„	_	PUNCT	_	_	_	_	_	_
5	איר	_	PRON	_	_	_	_	_	_
6	וועט	_	X	_	_	_	_	_	_
7	ניט	_	PART	_	_	_	_	_	_
8	קריגן	_	_	_	_	_	_	_	_
9	קיין	_	X	_	_	_	_	_	_
10	געהאַלט	_	NOUN	_	_	_	_	_	_
11	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=37371									
1	דער	_	DET	_	_	_	_	_	_
2	קיניג	_	NOUN	_	_	_	_	_	_
3	איז	_	X	_	_	_	_	_	_
4	געפאָרן	_	_	_	_	_	_	_	_
5	קיין	_	X	_	_	_	_	_	_
6	בּאָרגאַ	_	_	_	_	_	_	_	_
7	,	_	PUNCT	_	_	_	_	_	_
8	איך	_	PRON	_	_	_	_	_	_
9	בּין	_	AUX	_	_	_	_	_	_
10	אויך	_	ADV	_	_	_	_	_	_
11	אַהין	_	ADV	_	_	_	_	_	_
12	געקומען	_	VERB	_	_	_	_	_	_
13	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=37385									
1	דאָס	_	DET	_	_	_	_	_	_
2	איז	_	X	_	_	_	_	_	_
3	געווען	_	X	_	_	_	_	_	_
4	אין	_	ADP	_	_	_	_	_	_
5	פיר	_	_	_	_	_	_	_	_
6	אָדער	_	X	_	_	_	_	_	_
7	פינף	_	_	_	_	_	_	_	_
8	וואָכן	_	_	_	_	_	_	_	_
9	נאָך	_	X	_	_	_	_	_	_
10	דעם	_	DET	_	_	_	_	_	_
11	,	_	PUNCT	_	_	_	_	_	_
12	שיקט	_	_	_	_	_	_	_	_
13	נאָך	_	X	_	_	_	_	_	_
14	מיר	_	PRON	_	_	_	_	_	_
15	דער	_	DET	_	_	_	_	_	_
